2019 Federal Election House of Representatives Two Candidate Preferred By Candidate By Polling Place [Event:24310 Phase:FinalResults Generated:2019-07-30T11:10:51 Cycle:02109509-c159-4199-88f6-389818be8a1c Created:2019-07-26T10:57:31 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.7.17.56581]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
ACT,101,Canberra,93960,Tuggeranong CANBERRA PPVC,32881,ZAKI,Mina,4,N,N,LP,Liberal,239,-1.65
ACT,101,Canberra,8836,Turner,32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,1635,4.78
ACT,101,Canberra,8836,Turner,32881,ZAKI,Mina,4,N,N,LP,Liberal,400,-4.78
ACT,101,Canberra,8837,Watson,32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,1845,4.62
ACT,101,Canberra,8837,Watson,32881,ZAKI,Mina,4,N,N,LP,Liberal,510,-4.62
ACT,101,Canberra,8838,Weetangera (Canberra),32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,1095,1.66
ACT,101,Canberra,8838,Weetangera (Canberra),32881,ZAKI,Mina,4,N,N,LP,Liberal,589,-1.66
ACT,101,Canberra,93961,Woden CANBERRA PPVC,32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,2985,-1.04
ACT,101,Canberra,93961,Woden CANBERRA PPVC,32881,ZAKI,Mina,4,N,N,LP,Liberal,2497,1.04
ACT,101,Canberra,8840,Yarralumla,32233,PAYNE,Alicia,2,Y,N,ALP,Australian Labor Party,771,4.84
ACT,101,Canberra,8840,Yarralumla,32881,ZAKI,Mina,4,N,N,LP,Liberal,619,-4.84
ACT,102,Fenner,38197,Amaroo,32258,LEIGH,Andrew,4,Y,Y,ALP,Australian Labor Party,1590,0.89
ACT,102,Fenner,38197,Amaroo,32861,CASTLEY,Leanne,5,N,N,LP,Liberal,1111,-0.89
ACT,102,Fenner,94007,Aranda (Fenner),32258,LEIGH,Andrew,4,Y,Y,ALP,Australian Labor Party,131,3.46
